1981-01-05,0.002607319952732,0.002596654130138,0.002623446069123,0.002147782619865,0.004627767358844,-0.021738786676049,0.64859009080538,-0.23703724657418
1981-01-06,0.002435406913338,0.002425444339295,0.002450469757966,0.002006172701407,0.005898667592421,-0.044443726031383,0.64859009080538,-0.162790058402866
1981-01-07,0.00227781889089,0.002268500965728,0.00229190706312,0.001876357171503,0.007317487330619,-0.042637052198883,0.674120188593139,-0.109310050843939
1981-01-08,0.002206193806158,0.002197168879347,0.002219838981566,0.001817359476797,0.005180201427121,-0.020240393322702,0.63453686772632,-0.078513235075317
1981-01-09,0.002378100427534,0.002382645087466,0.00240722245132,0.001970770221793,0.002710851329577,0.053718039468523,0.653932588671979,-0.125490187688667
1981-01-12,0.002378100427534,0.002368372278426,0.002378395218699,0.001947168568717,0.003006690338819,-0.007843003018679,0.606180410485336,-0.118577185896925
1981-01-13,0.002234843840051,0.0022257017139,0.002248666214188,0.001840961129874,0.002919146142207,-0.035572508878572,0.525002671199999,-0.131149666860439
1981-01-14,0.002234843840051,0.002239968131176,0.002263079830498,0.001852755518427,0.001738808870642,0.004096051513661,0.487057073980578,-0.183672833183401
1981-01-15,0.002306475342801,0.002325573026597,0.002335154369766,0.001911766089102,0.001708621216638,0.020410071878368,0.448117170569677,-0.176001291848697
1981-01-16,0.002292150325855,0.002282773774769,0.002306320679431,0.001888157998041,0.001618058254625,-0.008002042517534,0.280588441362881,-0.112901487270975
1981-01-19,0.002492713399142,0.00249678281744,0.002522544297234,0.002065176834098,0.005415665128354,0.060485139389033,0.363024235259051,-0.133079713827587
1981-01-20,0.002392431862499,0.002382645087466,0.00240722245132,0.001970770221793,0.003867038477938,-0.030417746174446,0.359088812932098,-0.082353671085933
1981-01-21,0.002449731930284,0.002468243591124,0.002479296990588,0.002029774354484,0.001956159979472,0.019607507546698,0.425419043979824,-0.107692598219007
1981-01-22,0.002492713399142,0.002511049234716,0.002522544297234,0.002065176834098,0.004603617235641,0.011538267853996,0.425419043979824,-0.125475277283976
1981-01-23,0.002492713399142,0.00249678281744,0.00250812422321,0.00205337600756,0.001325238010785,-0.003802218271806,0.450198287186649,-0.137404373519013
1981-01-26,0.002435406913338,0.002425444339295,0.002450469757966,0.002006172701407,0.003133478485636,-0.01526692125417,0.495980809221832,-0.135658734421321
1981-01-27,0.002421081896391,0.002411177922019,0.002421642525345,0.001982571048331,0.003006690338819,-0.00775180685187,0.559164809157004,-0.11328144978434
1981-01-28,0.002292150325855,0.002282773774769,0.002306320679431,0.001888157998041,0.003607424653502,-0.031251598274716,0.536476680641565,-0.084676115453232
1981-01-29,0.0021632123373,0.002154363235755,0.00217659167492,0.001781950559198,0.005729616729998,-0.036289763765671,0.382140472997233,-0.054392436326451
1981-01-30,0.001991305715924,0.001983159836676,0.001989201747452,0.001628539814202,0.006037530800841,-0.054392436326451,0.328737806842184,-0.00442470399382
1981-02-02,0.001790742642637,0.001783417211281,0.001801811819984,0.001475129069207,0.00301574663502,-0.057521151919665,0.312591486000962,0.028168509051419
1981-02-03,0.001891024179281,0.001897554941254,0.001917133665898,0.001569535681512,0.002393880962533,0.037558012068559,0.364357489302145,0.004524808689213
1981-02-04,0.002005630732871,0.002011692671228,0.002032449054098,0.001663942293817,0.003568180703297,0.0361984695137,0.384296822879509,-0.02183369702976
1981-02-05,0.002005630732871,0.002025959088505,0.002032449054098,0.001663942293817,0.000881479496923,0,0.392852075406589,-0.043667394059519
1981-02-06,0.002019955749817,0.002025959088505,0.002046862670409,0.001675743120355,0.001681452328034,0.004366739405952,0.286645312784373,-0.047825292874475
1981-02-09,0.001876692744316,0.001869015714938,0.001873886359252,0.001534133201897,0.002070873064688,-0.052173046772155,0.272062886931527,0
1981-02-10,0.001848042710423,0.001854749297662,0.001873886359252,0.001534133201897,0.002285205408118,0,0.226305680998694,-0.013761226823757
1981-02-11,0.001762086190726,0.001754877984964,0.001772984587363,0.001451520978145,0.001678433562634,-0.032112031751672,0.177626158170106,0.04265595226091
1981-02-12,0.001733436156833,0.001726345150412,0.001744157354741,0.001427919325069,0.001775034055447,-0.009478525941841,0.175233652582995,0.071771821155146
1981-02-13,0.001676129671029,0.001669273089543,0.001672082815473,0.001368915192378,0.001316181714583,-0.023923070297022,0.172895521448678,0.078432788323198
1981-02-17,0.001719111139887,0.001726345150412,0.001744157354741,0.001427919325069,0.001467119984604,0.024509410650964,0.224046475134494,0.08612566333336
1981-02-18,0.001848042710423,0.001869015714938,0.001873886359252,0.001534133201897,0.002405956024135,0.04306413679872,0.324296351589898,0.100915663374216
1981-02-19,0.001676129671029,0.001669273089543,0.001686496431784,0.001380716018916,0.002819526883993,-0.059634485399186,0.309510387692909,0.224391983415431
1981-02-20,0.0015185480666,0.00151233610774,0.001527940194651,0.001250906926997,0.003097253300831,-0.05365767981031,0.316745045261855,0.288660547569234
1981-02-23,0.001547198100492,0.001555135359569,0.001571181043584,0.001286309406611,0.001714658747439,0.01546365661065,0.395692629925285,0.340101410385287
1981-02-24,0.001475566597742,0.001469530464148,0.001470279271694,0.001203703620844,0.002101060718693,-0.035532404522759,0.2993346878993,0.389472717040508
1981-02-25,0.001618829603243,0.001626473837714,0.001643255582851,0.001345313539302,0.00243916244354,0.063156806670572,0.332582401238285,0.311881535735891
1981-02-26,0.001661804654082,0.001669273089543,0.001686496431784,0.001380716018916,0.001273918998977,0.014851244490537,0.355578771566247,0.29268357590128
1981-02-27,0.001762086190726,0.001783417211281,0.001787398203673,0.001463321804683,0.001802202944051,0.034145796242925,0.397259766294713,0.188681478736599
